d1a0pa1	d2kyha1	91	143	2	72	2.11	85	2.47	12.39	166.13	106	21	0
d1a0pa1	d2wbia2	91	160	1	72	3.93	57	2.80	10.41	165.20	87	30	0
d1a0pa1	d2bvla1	91	542	2	80	3.74	81	2.07	10.41	164.50	99	18	0
d1a0pa1	d2qk7a_	91	259	0	16	2.53	19	3.77	2.53	23.66	19	0	0
d1a0pa1	d6t1qa_	91	172	1	24	3.37	47	4.63	11.48	27.35	65	18	0
d1a0pa1	d2ckxa1	91	83	2	56	1.88	58	2.17	9.13	99.52	93	35	0
d1a0pa1	d1rxwa1	91	101	2	56	2.89	66	1.97	21.70	73.74	102	36	0
d1a0pa1	d4j0ea1	91	198	3	72	4.91	83	2.19	14.73	119.12	132	49	0
d1a1xa_	d2b5la1	106	341	1	64	2.50	83	3.64	10.57	116.34	119	36	0
d1a1xa_	d1ri6a1	106	330	1	64	1.85	80	2.97	13.02	113.89	150	70	0
d1a1xa_	d1s0ka3	106	399	1	56	2.38	72	3.10	5.96	110.69	123	51	0
d1a1xa_	d3qdsa_	106	142	1	64	3.22	71	3.14	11.03	110.13	132	61	0
d1a1xa_	d6q4wa_	106	311	2	56	3.50	72	2.46	13.52	109.50	100	28	0
d1a1xa_	d3q0ia2	106	107	1	40	2.51	53	3.67	9.75	49.95	101	48	0
d1a1xa_	d2fgoa_	106	81	0	16	2.16	27	3.18	2.16	30.31	43	16	0
d1a1xa_	d1qgua_	106	478	0	16	1.88	28	3.31	1.88	34.06	97	69	0
d1a1xa_	d1zata2	106	122	1	32	1.88	37	2.76	10.23	47.13	72	35	0
d1a1xa_	d2dhga1	106	91	1	32	2.02	40	2.73	6.38	48.32	100	60	0
d1a6db3	d1we3a3	107	86	0	72	2.11	85	1.99	2.11	176.37	105	20	1
d1a6db3	d1ioka3	107	97	0	80	3.20	88	2.41	3.20	173.58	115	27	1
d1a6db3	d1sjpa3	107	89	0	72	1.85	88	2.27	1.85	171.79	108	20	1
d1a6db3	d1kp8a3	107	97	0	80	3.12	88	2.45	3.12	165.15	115	27	1
d1a6db3	d3b3ha_	107	161	2	72	2.16	75	2.12	10.77	168.21	105	30	0
d1a6db3	d5zura_	107	154	2	72	2.03	81	2.70	10.39	165.79	105	24	0
d1a6db3	d3uoia_	107	159	2	72	1.97	81	2.70	11.09	164.71	105	24	0
d1a6db3	d3fvba1	107	159	2	72	2.08	80	2.56	10.09	164.53	105	25	0
d1a6db3	d5xx9a_	107	162	2	72	2.05	80	2.59	10.17	163.61	105	25	0
d1a6db3	d2cbna1	107	305	2	56	2.41	60	2.25	13.51	80.73	200	140	0
d1a6db3	d5xyja2	107	124	2	56	1.63	78	2.99	10.62	83.85	109	31	0
d1a6db3	d4lgna1	107	414	1	32	1.65	53	3.25	7.61	49.58	168	115	0
d1a6db3	d4m7wa_	107	230	2	48	1.01	45	1.02	6.38	88.19	113	68	0
d1a6db3	d3d31a1	107	119	1	32	2.02	37	2.36	11.60	45.34	102	65	0
d1a77a1	d4wa8a2	108	121	0	96	1.42	108	2.06	1.42	260.36	118	10	1
d1a77a1	d3orya2	108	115	0	88	1.91	108	2.56	1.91	256.34	114	6	1
d1a77a1	d7c0ya1	108	394	2	72	2.52	88	2.81	9.97	140.31	107	19	0
d1a77a1	d5vkwa_	108	470	2	64	1.79	83	2.53	13.66	135.46	110	27	0
d1a77a1	d2a65a1	108	507	3	88	3.31	90	1.83	14.26	135.32	151	61	0
d1a77a1	d4ryaa_	108	417	3	88	3.88	102	2.49	10.83	133.10	126	24	0
d1a77a1	d5v4la_	108	457	2	72	2.96	94	2.54	12.83	133.05	161	67	0
d1a77a1	d6l55a_	108	169	3	72	3.12	79	2.59	20.15	94.43	125	46	0
d1a77a1	d7n67a1	108	131	0	16	2.74	19	3.37	2.74	26.84	21	2	0
d1a77a1	d1hs5a_	108	34	0	24	2.37	28	3.11	2.37	54.44	28	0	0
d1a77a1	d1vqqa1	108	112	2	48	2.70	53	2.57	12.90	62.00	72	19	0
d1a77a1	d3iwza1	108	137	1	40	2.91	35	1.16	5.10	77.03	40	5	0
d1abrb1	d1upsa2	140	131	0	88	1.48	118	2.43	1.48	200.67	138	20	1
d1abrb1	d1ybia1	140	142	0	88	1.28	117	2.02	1.28	222.80	149	32	1
d1abrb1	d5muaa1	140	131	0	96	1.49	116	1.70	1.49	232.78	141	25	1
d1abrb1	d4ouja1	140	143	0	88	1.18	118	1.96	1.18	233.23	148	30	1
d1abrb1	d1ybia2	140	142	0	96	1.36	122	2.09	1.36	244.66	147	25	1
d1abrb1	d1dqga_	140	134	0	96	1.46	120	2.59	1.46	246.84	132	12	1
d1abrb1	d4hr6c2	140	131	0	96	1.14	124	2.24	1.14	262.12	138	14	1
d1abrb1	d4za3b1	140	131	0	112	0.92	131	1.83	0.92	325.27	134	3	1
d1abrb1	d4za3b2	140	129	0	96	0.98	124	2.24	0.98	264.95	136	12	1
d1abrb1	d2d1za2	140	115	0	104	1.32	111	0.84	1.32	280.44	119	8	1
d1abrb1	d3mala_	140	181	0	88	1.30	125	2.59	1.30	222.45	175	50	0
d1abrb1	d5hn1a_	140	157	0	96	3.59	122	3.04	3.59	217.71	158	36	0
d1abrb1	d3o3qa_	140	123	0	88	1.48	110	1.85	1.48	216.62	138	28	0
d1abrb1	d1t9fa1	140	176	0	88	1.20	128	3.04	1.20	216.11	175	47	0
d1abrb1	d6sxta2	140	161	0	88	1.27	117	2.30	1.27	213.00	166	49	0
d1abrb1	d3imka1	140	154	0	16	3.53	27	3.34	3.53	30.52	106	79	0
d1abrb1	d1gvha1	140	146	0	16	3.34	30	3.80	3.34	26.73	88	58	0
d1abrb1	d1ysra_	140	137	1	32	1.60	48	3.22	10.18	45.47	133	85	0
d1abrb1	d1oh0a_	140	125	2	48	5.18	47	1.65	11.35	44.37	76	29	0
d1abrb1	d3e9na_	140	189	0	16	3.30	21	3.23	3.30	30.80	78	57	0
d1abva_	d2jafa_	105	242	2	88	2.81	99	2.63	14.24	196.31	110	11	0
d1abva_	d3qbga_	105	261	2	88	2.79	99	2.67	14.17	195.68	110	11	0
d1abva_	d3txna1	105	285	3	88	1.87	95	2.58	15.88	193.85	124	29	0
d1abva_	d1hz4a_	105	366	4	96	1.52	99	1.48	16.23	191.63	124	25	0
d1abva_	d4cr2q1	105	334	4	96	2.19	101	2.04	15.09	188.58	143	42	0
d1abva_	d2fc3a1	105	124	3	64	2.54	71	1.47	12.56	99.77	136	65	0
d1abva_	d2p81a_	105	44	0	32	3.81	41	3.27	3.81	80.98	64	23	0
d1abva_	d1l1oc_	105	173	2	48	3.22	59	2.86	13.45	72.87	100	41	0
d1abva_	d1r4va_	105	145	2	72	3.03	77	3.01	8.89	108.93	135	58	0
d1abva_	d2akla2	105	38	0	8	0.95	8	0.95	0.95	22.65	8	0	0
d1af7a1	d6ovba1	81	225	2	64	3.86	74	3.00	12.29	137.76	81	7	0
d1af7a1	d1ciya3	81	223	1	64	4.41	68	3.84	11.96	137.12	73	5	0
d1af7a1	d1ihga1	81	169	2	64	4.31	70	2.75	11.14	133.58	78	8	0
d1af7a1	d6wpca1	81	224	1	64	4.63	67	3.78	12.25	132.55	72	5	0
d1af7a1	d1iyga1	81	120	2	64	3.25	70	2.30	11.62	131.02	74	4	0
d1af7a1	d2xnja1	81	108	1	24	5.71	26	1.70	6.20	44.18	67	41	0
d1af7a1	d2w7wa1	81	82	1	40	2.50	57	3.05	5.50	71.01	82	25	0
d1af7a1	d1hn6a_	81	110	0	16	2.40	18	3.60	2.40	25.90	20	2	0
d1af7a1	d4ww2b1	81	114	0	16	3.51	30	3.34	3.51	27.19	87	57	0
d1af7a1	d2khja1	81	88	0	16	2.65	29	3.30	2.65	24.64	63	34	0
d1afpa_	d4cr2j3	51	61	0	40	3.43	51	3.19	3.43	76.91	53	2	0
d1afpa_	d4cr2k3	51	62	0	40	3.69	49	3.02	3.69	74.95	54	5	0
d1afpa_	d5b2ha2	51	137	2	48	3.91	49	3.05	9.37	73.98	70	21	0
d1afpa_	d4cr2i3	51	61	0	48	3.92	51	3.29	3.92	72.85	54	3	0
d1afpa_	d3sjld_	51	376	1	40	2.07	51	2.83	10.62	70.27	70	19	0
d1afpa_	d1w15a_	51	132	1	32	2.27	39	2.81	4.72	53.21	77	38	0
d1afpa_	d4yipa1	51	89	0	8	1.10	15	2.89	1.10	22.19	32	17	0
d1afpa_	d1mpra_	51	421	0	24	2.43	28	3.02	2.43	47.94	43	15	0
d1afpa_	d5ysca_	51	255	1	32	2.66	37	3.73	5.83	32.93	59	22	0
d1afpa_	d1ckma1	51	89	1	40	3.76	42	2.62	8.44	52.48	51	9	0
d1agxa_	d1wlsa_	331	316	0	248	2.11	303	2.76	2.11	607.92	335	32	1
d1agxa_	d5ot0a_	331	328	0	272	1.93	311	2.64	1.93	667.87	339	28	1
d1agxa_	d4q0ma1	331	326	0	272	2.00	311	2.61	2.00	678.38	338	27	1
d1agxa_	d7cbra_	331	321	0	288	1.69	313	1.86	1.69	769.83	334	21	1
d1agxa_	d2wlta_	331	326	0	312	1.11	325	1.11	1.11	890.56	332	7	1
d1agxa_	d1rbla1	331	328	5	192	8.08	218	4.27	18.53	254.90	372	154	0
d1agxa_	d5iu0a2	331	325	5	192	7.12	227	3.08	18.73	254.54	349	122	0
d1agxa_	d1wdda1	331	324	5	192	8.16	215	4.36	18.54	253.28	356	141	0
d1agxa_	d1bura4	331	327	5	192	7.14	231	3.41	18.77	249.06	349	118	0
d1agxa_	d6uraa2	331	311	5	192	7.12	235	3.73	18.74	245.27	340	105	0
d1agxa_	d6ev2b1	331	106	2	48	3.51	69	3.90	11.37	45.74	113	44	0
d1agxa_	d4pj3a1	331	161	2	56	2.92	78	3.21	17.72	71.18	158	80	0
d1agxa_	d1n69a_	331	78	1	40	3.62	52	2.88	4.23	81.67	84	32	0
d1agxa_	d1jmu.1	331	641	5	184	8.23	214	4.43	30.85	145.45	522	308	0
d1agxa_	d7cohl_	331	44	1	32	7.80	36	4.51	8.93	52.18	59	23	0
d1aisb1	d2eufa2	98	106	0	72	2.23	91	2.45	2.23	156.96	100	9	1
d1aisb1	d3ddqb2	98	123	0	80	2.47	95	2.55	2.47	167.39	122	27	1
d1aisb1	d4eojb2	98	123	0	80	2.44	95	2.58	2.44	168.87	122	27	1
d1aisb1	d4ii5b2	98	121	0	72	1.96	95	2.65	1.96	170.37	121	26	1
d1aisb1	d1f5qb2	98	106	0	80	2.89	89	3.11	2.89	171.78	95	6	1
d1aisb1	d7b5oi2	98	123	0	88	3.41	90	2.58	3.41	184.33	100	10	1
d1aisb1	d4yoza1	98	204	0	80	2.33	98	2.58	2.33	201.51	128	30	1
d1aisb1	d1guxb_	98	141	0	80	2.04	98	2.90	2.04	196.12	119	21	1
d1aisb1	d1unld_	98	149	0	72	2.84	86	3.36	2.84	171.91	118	32	1
d1aisb1	d1w98b2	98	140	0	72	1.29	93	2.08	1.29	203.74	97	4	1
d1aisb1	d4adma_	98	450	2	88	3.97	91	2.59	8.70	175.27	103	12	0
d1aisb1	d3rd8a_	98	457	2	88	3.96	91	2.69	8.62	175.20	103	12	0
d1aisb1	d3qbpa_	98	441	2	88	4.04	91	2.73	8.49	174.64	103	12	0
d1aisb1	d6q7ra1	98	227	1	80	3.54	90	3.47	11.47	170.57	131	41	0
d1aisb1	d2ps5a_	98	353	1	72	2.16	86	2.88	5.88	169.00	136	50	0
d1aisb1	d1ayqa_	98	356	0	32	2.99	45	3.19	4.51	111.03	65	20	0
d1aisb1	d7bzka_	98	112	2	64	6.37	68	3.46	7.88	92.92	79	11	0
d1aisb1	d1egia_	98	129	1	32	0.64	60	3.22	7.56	65.15	120	60	0
d1aisb1	d5ehfa3	98	195	0	16	1.98	24	3.48	1.98	46.64	24	0	0
d1aisb1	d6trsd_	98	66	0	32	2.65	41	3.03	2.65	74.79	63	22	0
d1ansa_	d1hroa_	27	105	0	16	2.38	21	3.36	4.43	35.17	21	0	0
d1ansa_	d1ll8a1	27	107	0	16	1.69	25	3.97	1.69	34.64	39	14	0
d1ansa_	d1h65a1	27	248	0	16	2.83	19	3.77	2.83	34.24	19	0	0
d1ansa_	d4gedb_	27	102	0	16	2.54	21	3.15	4.41	33.85	21	0	0
d1ansa_	d4q1la_	27	202	0	16	1.89	24	3.02	1.89	33.67	55	31	0
d1ansa_	d2i9ua2	27	310	0	16	2.97	19	3.65	2.97	23.30	20	1	0
d1ansa_	d1knga_	27	144	0	8	0.97	18	3.41	0.97	22.59	35	17	0
d1ansa_	d2gzpa_	27	134	0	8	1.02	8	1.02	1.02	22.45	8	0	0
d1ansa_	d1qy9a2	27	164	0	8	1.32	8	1.32	1.32	21.40	8	0	0
d1ansa_	d1zxqa1	27	106	0	8	0.99	8	0.99	0.99	22.53	8	0	0
d1aora2	d1vq0a1	210	230	4	120	5.39	139	4.12	14.98	179.92	199	60	0
d1aora2	d1vzya1	210	233	3	120	5.38	143	4.16	14.83	168.78	249	106	0
d1aora2	d1hw7a_	210	229	4	120	3.81	123	3.15	14.39	162.24	170	47	0
d1aora2	d1x3za_	210	320	5	112	4.43	118	2.17	18.38	155.67	176	58	0
d1aora2	d2ntka2	210	202	3	112	4.77	125	3.43	13.69	153.42	217	92	0
d1aora2	d3s2rb1	210	77	1	24	2.40	42	3.28	8.74	44.29	82	40	0
d1aora2	d1j27a_	210	98	2	64	4.49	71	3.15	13.37	67.72	144	73	0
d1aora2	d4mgga2	210	240	3	88	3.33	106	3.96	13.50	80.62	218	112	0
d1aora2	d5gmqb_	210	225	3	64	1.47	96	2.97	18.84	87.66	178	82	0
d1aora2	d1tdqb_	210	126	0	32	3.77	61	4.58	6.71	67.21	125	64	0
d1apxa_	d1d2v.1	249	569	4	192	9.03	211	5.23	20.74	172.27	444	233	1
d1apxa_	d1q4ga1	249	511	5	168	4.80	192	3.88	17.61	182.61	382	190	1
d1apxa_	d3ntga2	249	511	5	192	5.60	205	5.24	18.94	186.39	387	182	1
d1apxa_	d1u2ka_	249	292	0	184	1.85	238	2.83	1.85	436.17	289	51	1
d1apxa_	d2ccaa2	249	308	0	184	3.34	241	3.12	3.34	439.87	301	60	1
d1apxa_	d3hdla_	249	304	0	216	2.37	236	2.41	2.37	495.21	301	65	1
d1apxa_	d5aboa1	249	313	0	216	2.12	241	2.56	2.12	548.04	267	26	1
d1apxa_	d5jhxa2	249	309	0	184	1.99	240	3.04	1.99	454.60	300	60	1
d1apxa_	d2ccaa1	249	407	0	216	1.52	244	2.22	1.52	559.85	362	118	1
d1apxa_	d4bm1a_	249	337	0	208	2.03	241	2.47	2.03	535.25	273	32	1
d1apxa_	d1hz4a_	249	366	5	176	5.89	177	3.43	15.72	261.72	328	151	0
d1apxa_	d6b04a_	249	341	4	176	6.09	170	4.65	14.48	260.33	346	176	0
d1apxa_	d4cr2q1	249	334	5	160	4.93	167	3.06	18.12	259.26	331	164	0
d1apxa_	d3ea5b_	249	859	5	184	6.41	192	4.95	16.69	258.17	291	99	0
d1apxa_	d4demf_	249	346	4	184	8.09	186	5.52	14.68	256.12	356	170	0
d1apxa_	d1etza1	249	110	0	16	3.30	20	3.05	3.30	29.14	70	50	0
d1apxa_	d1aeca_	249	218	3	80	6.12	88	2.95	15.78	92.30	150	62	0
d1apxa_	d1ohea2	249	181	4	104	4.69	131	3.33	14.26	123.24	266	135	0
d1apxa_	d1jhja_	249	161	3	64	7.68	77	5.09	15.09	37.44	142	65	0
d1apxa_	d2onga2	249	328	4	160	5.47	134	3.00	13.17	222.21	309	175	0
d1auva1	d1vkza2	100	85	0	16	1.28	27	2.09	1.28	40.56	32	5	1
d1auva1	d3tiia1	100	75	0	40	2.72	55	3.19	2.72	45.24	103	48	1
d1auva1	d2zdha1	100	114	1	32	1.55	57	3.22	7.81	46.32	106	49	1
d1auva1	d2pbza1	100	95	1	32	1.90	63	3.19	4.27	46.38	100	37	1
d1auva1	d5s5df1	100	76	0	40	2.66	55	3.07	2.66	50.13	105	50	1
d1auva1	d1ulza2	100	114	2	48	1.49	61	2.67	5.65	61.47	100	39	1
d1auva1	d3r5fa1	100	134	0	48	3.80	76	3.01	3.80	74.25	136	60	1
d1auva1	d1gsoa2	100	105	0	40	4.96	73	3.04	4.87	58.48	119	46	1
d1auva1	d7kcta1	100	114	2	48	1.43	63	2.84	5.74	66.41	100	37	1
d1auva1	d3etja2	100	78	0	40	2.53	66	3.02	2.53	69.29	101	35	1
d1auva1	d3cfya1	100	127	0	48	2.46	72	2.70	2.46	108.68	104	32	0
d1auva1	d4rxma1	100	289	0	48	1.43	72	2.57	1.43	108.60	115	43	0
d1auva1	d4zjpa1	100	267	0	48	1.64	73	3.23	1.64	103.28	111	38	0
d1auva1	d4nica_	100	117	0	48	2.32	71	2.93	2.32	100.86	102	31	0
d1auva1	d1zh2a1	100	119	0	48	2.16	71	2.80	2.16	99.42	102	31	0
d1auva1	d2hjda_	100	89	0	16	2.04	33	3.28	2.04	39.41	70	37	0
d1auva1	d1x7yb2	100	138	0	40	2.00	66	3.17	2.00	68.24	111	45	0
d1auva1	d3u9ph_	100	184	2	56	4.01	63	3.40	10.59	52.50	73	10	0
d1auva1	d6aq3a_	100	166	1	32	1.97	47	2.77	8.07	45.03	99	52	0
d1auva1	d1vfja_	100	116	0	32	3.40	33	3.01	3.40	53.16	39	6	0
d1avo.1	d5c5bb1	200	269	3	176	3.39	194	3.07	32.72	410.08	242	48	0
d1avo.1	d6raha1	200	326	3	160	3.81	175	3.52	15.27	408.47	212	37	0
d1avo.1	d4q4hb1	200	330	3	160	3.63	164	3.07	15.79	406.18	204	40	0
d1avo.1	d3g60a2	200	330	5	176	3.40	187	2.95	16.82	405.42	218	31	0
d1avo.1	d2efka1	200	266	2	160	3.99	175	3.25	34.62	405.05	203	28	0
d1avo.1	d1nkla_	200	78	2	64	2.21	73	2.71	10.96	118.26	154	81	0
d1avo.1	d6ay7a1	200	37	0	16	2.91	14	1.34	2.91	32.41	17	3	0
d1avo.1	d4wxya_	200	287	3	80	4.28	98	3.06	19.60	123.71	177	79	0
d1avo.1	d2fhzb_	200	93	0	16	2.98	24	3.63	4.02	44.31	24	0	0
d1avo.1	d6wgda_	200	436	5	152	6.99	157	3.23	22.33	213.39	279	122	0
d1b0na1	d1v2za1	35	105	0	32	1.52	35	1.68	1.52	94.96	35	0	0
d1b0na1	d1r5qa_	35	91	0	32	1.24	35	1.47	1.24	94.90	35	0	0
d1b0na1	d7cw4a1	35	267	0	32	1.03	33	1.06	1.03	94.85	33	0	0
d1b0na1	d3ltxa_	35	226	0	32	1.40	32	1.40	1.40	94.77	32	0	0
d1b0na1	d3qqra_	35	146	0	32	1.66	35	1.94	1.66	94.73	35	0	0
d1b0na1	d5u64b1	35	121	0	16	2.91	21	4.20	2.91	24.99	30	9	0
d1b0na1	d1sfpa_	35	111	0	8	1.18	12	3.20	1.18	21.92	13	1	0
d1b0na1	d1iu9a_	35	111	1	32	2.42	32	0.83	5.67	66.67	36	4	0
d1b0na1	d4drra1	35	161	0	16	1.99	22	3.02	1.99	30.94	35	13	0
d1b0na1	d2qlpa_	35	161	0	16	2.34	17	2.20	2.34	30.92	17	0	0
d1b25a1	d3gb8a_	401	958	5	288	10.68	227	5.71	25.83	365.21	607	380	0
d1b25a1	d3vyca_	401	974	5	272	9.56	332	6.91	22.25	357.70	563	231	0
d1b25a1	d4he8l_	401	605	5	256	8.04	282	5.30	23.23	346.30	465	183	0
d1b25a1	d4jspa3	401	565	5	296	10.64	293	7.86	24.07	343.02	519	226	0
d1b25a1	d3ibva_	401	917	5	272	9.74	280	6.99	28.89	341.48	643	363	0
d1b25a1	d2x1ia_	401	497	4	216	12.63	171	5.93	21.00	216.38	534	363	0
d1b25a1	d3oida1	401	248	5	144	5.63	144	2.93	17.02	174.90	301	157	0
d1b25a1	d3ugsa_	401	205	3	88	4.56	99	2.56	12.62	137.54	225	126	0
d1b25a1	d1e5ma1	401	250	5	112	2.94	131	3.28	18.45	129.73	254	123	0
d1b25a1	d4e29a_	401	228	4	128	4.71	138	3.11	21.83	165.73	312	174	0
d1b33n_	d5ekza_	67	221	0	40	2.07	52	3.04	2.07	105.94	80	28	0
d1b33n_	d1o6xa_	67	81	0	40	1.90	54	3.10	1.90	99.70	75	21	0
d1b33n_	d1ayea2	67	94	0	40	1.60	54	3.09	1.60	98.06	75	21	0
d1b33n_	d1lfpa_	67	241	0	40	2.00	46	2.37	2.00	97.13	74	28	0
d1b33n_	d1pyta_	67	94	0	40	1.61	56	3.51	1.61	97.08	75	19	0
d1b33n_	d1q90d_	67	156	0	24	2.29	16	1.08	2.29	54.31	16	0	0
d1b33n_	d2jcga1	67	49	0	16	1.08	28	2.78	1.08	46.13	47	19	0
d1b33n_	d2tbvc_	67	321	0	24	1.43	43	3.08	1.43	50.93	71	28	0
d1b33n_	d3pima1	67	169	1	32	2.61	36	2.17	8.73	58.80	42	6	0
d1b33n_	d4egfa_	67	257	0	32	3.21	36	3.48	3.21	66.40	44	8	0
d1b43a2	d1o4wa_	219	123	2	88	8.64	102	3.05	12.37	112.54	199	97	1
d1b43a2	d1y82a1	219	139	3	80	10.21	101	5.76	11.97	115.65	173	72	1
d1b43a2	d2fe1a1	219	130	3	88	10.26	97	6.15	12.70	117.83	139	42	1
d1b43a2	d1v8pa_	219	132	3	88	10.85	102	3.62	11.04	120.68	180	78	1
d1b43a2	d1w8ia_	219	153	3	96	8.10	112	3.98	13.44	122.81	176	64	1
d1b43a2	d4wa8a1	219	182	0	168	1.23	179	1.30	1.23	473.41	221	42	1
d1b43a2	d2h1ca1	219	138	3	88	3.04	116	3.69	13.78	141.62	180	64	1
d1b43a2	d3orya1	219	227	2	200	4.28	212	2.24	6.50	479.18	224	12	1
d1b43a2	d4g26a3	219	182	4	112	2.81	141	2.97	15.40	129.72	212	71	1
d1b43a2	d1v96a1	219	146	3	104	3.51	121	3.30	14.24	129.18	183	62	1
d1b43a2	d5jkla_	219	172	4	120	5.77	128	3.46	17.54	208.28	163	35	0
d1b43a2	d1rcda_	219	171	4	120	5.29	123	3.00	17.93	208.17	164	41	0
d1b43a2	d2ffxj_	219	173	4	120	4.80	132	3.66	17.88	208.12	165	33	0
d1b43a2	d2v2pa_	219	170	4	120	4.86	129	3.59	17.76	206.89	163	34	0
d1b43a2	d7a4ma_	219	172	4	120	5.82	127	3.43	17.61	206.85	163	36	0
d1b43a2	d2crza1	219	97	0	16	3.31	26	3.22	3.31	39.15	63	37	0
d1b43a2	d4mcaa_	219	367	4	112	4.72	134	3.73	18.14	137.52	243	109	0
d1b43a2	d2wq7a2	219	294	5	120	9.83	127	4.60	17.76	132.15	239	112	0
d1b43a2	d4e12a1	219	189	3	88	3.92	119	3.73	12.79	126.29	229	110	0
d1b43a2	d6gera_	219	488	5	144	5.19	126	2.90	20.63	136.72	329	203	0
d1b64a_	d2bj7a2	91	86	0	80	3.85	83	3.13	3.85	137.01	88	5	0
d1b64a_	d2wvfa2	91	82	0	72	2.68	81	2.52	2.68	135.20	87	6	0
d1b64a_	d2ca9b2	91	87	0	72	2.89	83	2.94	2.89	133.52	88	5	0
d1b64a_	d2ausa1	91	223	0	72	2.97	85	3.10	2.97	133.21	95	10	0
d1b64a_	d1ukua_	91	102	0	64	2.10	76	2.87	2.10	131.40	96	20	0
d1b64a_	d1d2ha_	91	252	2	72	2.42	87	2.88	15.74	96.63	177	90	0
d1b64a_	d4mnge1	91	118	1	32	3.12	39	3.15	8.22	53.30	43	4	0
d1b64a_	d5dcma1	91	94	1	32	4.66	43	3.55	5.08	50.31	85	42	0
d1b64a_	d3qhzh_	91	221	0	48	3.64	70	3.62	3.64	63.16	109	39	0
d1b64a_	d1k8kd2	91	164	1	56	2.90	74	2.95	4.39	88.35	99	25	0
d1b65a_	d2drha_	363	354	0	312	1.05	352	1.81	1.05	847.16	363	11	1
d1b65a_	d3ndva_	363	367	0	304	1.31	352	2.12	1.31	821.32	376	24	1
d1b65a_	d1vz6a_	363	376	3	192	3.25	230	3.06	7.30	303.85	380	150	1
d1b65a_	d3nvvc2	363	631	5	168	6.33	202	2.99	18.90	246.08	355	153	0
d1b65a_	d2w3sb2	363	638	5	168	3.59	201	3.32	18.97	245.85	358	157	0
d1b65a_	d1n62b2	363	663	5	192	5.45	231	3.18	24.58	241.67	419	188	0
d1b65a_	d1ffvb2	363	655	5	184	6.01	217	3.53	22.62	238.16	377	160	0
d1b65a_	d1rm6a2	363	636	5	184	3.65	219	3.06	20.06	233.76	376	157	0
d1b65a_	d3reta_	363	97	1	56	8.00	47	4.25	12.05	96.93	83	36	0
d1b65a_	d4od7a1	363	186	3	96	5.32	109	4.37	18.29	105.83	291	182	0
d1b65a_	d1i4fa1	363	94	2	64	3.29	68	2.98	16.18	77.44	223	155	0
